pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
Kepler-855 b,Kepler-855,,,TIC 271431851,295.0949565,43.537565,1506.58,7.886631104,2.465e-06,-2.465e-06,,,,,,,,,,,,,,,,2455193.514349,0.000219,-0.000219,,,,,,,,,,1.03,0.065,-0.066,1.03,0.21,-0.1,5835.0,99.82,-156.07,Transit,2016.0,1
TOI-3235 b,TOI-3235,,,TIC 243641947,207.4738488,-46.0665139,72.811,2.59261842,4.1e-07,-4.1e-07,0.02709,0.00046,-0.00046,0.029,,,88.14,0.046,-0.046,,,,,,,2459690.00173,4.5e-05,-4.5e-05,0.665,0.025,-0.025,,,,182.9,3.3,-3.3,0.3939,0.02,-0.02,0.3697,0.016,-0.016,3388.8,68.0,-68.0,Transit,2023.0,1
TOI-3261 b,TOI-3261,,,TIC 358070912,47.7285242,-73.531972,300.141,0.8831331,1e-06,-1e-06,0.01714,0.00013,-0.0002,0.0,,,87.8,1.8,-1.5,0.0,,,,,,2459112.40036,0.00063,-0.00101,0.09533446,0.00692197,-0.00755124,,,,22.1,1.9,-1.5,0.861,0.02,-0.03,0.849,0.024,-0.017,5068.0,61.0,-42.0,Transit,2024.0,1
Kepler-125 b,Kepler-125,,,TIC 273873718,298.2581101,47.6050031,183.365,4.164389,3e-06,-3e-06,0.041,,,,,,,,,,,,,,,2455004.08676,0.00037,-0.00037,,,,,,,,,,,,,0.512,0.021,-0.021,3810.0,150.0,-150.0,Transit,2014.0,1
TOI-3288 b,TOI-3288,,,TIC 79920467,297.1103158,-43.0180008,200.5,1.4338647,3e-07,-3e-07,0.02285,0.00089,-0.00092,0.021,0.026,-0.015,89.0,0.61,-0.61,174.0,91.0,-108.0,,,,2460343.9069,0.0001,-0.0001,1.687,0.114,-0.109,,,,433.0,16.0,-17.0,0.643,0.014,-0.014,0.672,0.02,-0.02,4072.0,80.0,-80.0,Transit,2025.0,1
TOI-3321 b,TOI-3321,,,TIC 306648160,265.7603351,-65.0082516,285.895,3.6525145,2.7e-06,-2.8e-06,0.047,0.0012,-0.001,0.054,0.057,-0.038,86.33,1.3,-0.95,12.0,98.0,-100.0,,,,2458940.81751,0.00039,-0.00036,0.554,0.076,-0.075,,,,71.0,9.1,-9.2,1.041,0.084,-0.068,1.549,0.067,-0.062,5850.0,140.0,-140.0,Transit,2024.0,1
TOI-3331 A b,TOI-3331 A,,,TIC 194795551,271.3241672,-34.107171,217.193,2.0180231,4.3e-06,-4.4e-06,0.03144,0.00048,-0.00055,0.0,0.048,-0.052,85.4,0.38,-0.36,,,,,,,2459371.653,0.0002,-0.0002,2.27,0.16,-0.16,,,,360.0,21.0,-21.0,1.016,0.047,-0.052,0.952,0.029,-0.029,5609.0,92.0,-87.0,Transit,2022.0,1
TOI-3353.01,TOI-3353,,,TIC 391903064,106.5298146,-75.8195594,78.7577,4.6657965,,,0.060118218,,,,,,,,,,,,,,,,,,,,,,,,,,,1.332089,,,1.0207,,,6365.0,,,Transit,2024.0,1
TOI-3364 b,TOI-3364,,,TIC 280655495,144.5377709,-49.3352226,277.899,5.8768918,6.9e-06,-6.9e-06,0.0675,0.0011,-0.0016,0.0,,,88.79,0.75,-0.68,,,,,,,2459090.99481,0.0004,-0.00041,1.67,0.12,-0.13,,,,168.0,10.0,-10.0,1.186,0.059,-0.083,1.419,0.036,-0.03,5706.0,95.0,-91.0,Transit,2023.0,1
TOI-3464 b,TOI-3464,,,TIC 290504044,234.4830357,-44.7899772,597.774,3.6515568,6e-06,-6.1e-06,0.0515,0.0012,-0.0013,0.25,,,82.89,0.37,-0.4,,,,,,,2459703.56516,0.0008,-0.0008,1.25,0.27,-0.26,,,,133.0,28.0,-27.0,1.363,0.095,-0.099,1.56,0.046,-0.045,6370.0,290.0,-250.0,Transit,2025.0,1
TOI-3474 b,TOI-3474,,,TIC 274367763,233.5033482,-47.9636597,420.123,3.8795105,4.5e-06,-4.5e-06,0.0502,0.001,-0.001,0.13,,,89.33,0.47,-0.69,,,,,,,2459789.28867,0.00042,-0.00042,0.61,0.14,-0.15,,,,73.0,17.0,-18.0,1.121,0.069,-0.067,1.256,0.025,-0.025,6020.0,170.0,-160.0,Transit,2025.0,1
Kepler-890 b,Kepler-890,,,TIC 158726129,288.435718,43.7634712,1712.12,52.75875577,3.345e-05,-3.345e-05,,,,,,,,,,,,,,,,2454989.30675,0.000534,-0.000534,,,,,,,,,,1.09,0.098,-0.069,1.13,0.364,-0.135,5954.0,84.71,-101.27,Transit,2016.0,1
TOI-3486 b,TOI-3486,,,TIC 221861843,249.4432035,-59.3051077,154.715,2.21778105,8.8e-07,-8.8e-07,0.03138,0.00046,-0.00043,0.078,,,85.2,0.22,-0.22,,,,,,,2459797.24218,0.00018,-0.00018,0.312,0.057,-0.056,,,,54.5,9.8,-9.8,0.837,0.037,-0.034,0.788,0.017,-0.017,4930.0,120.0,-110.0,Transit,2025.0,1
TOI-3493 b,TOI-3493,HD 119355,,TIC 203377303,205.7990331,-22.5854441,96.7224,8.1594667,1.6e-06,-1.7e-06,,,,,,,89.25,0.5,-0.59,,,,,,,2459313.0467455,0.0012477,-0.0012398,0.02822278,0.00368123,-0.00377562,,,,2.81,0.36,-0.37,1.023,0.041,-0.041,1.228,0.017,-0.017,5844.0,42.0,-42.0,Transit,2025.0,1
TOI-3523 A b,TOI-3523 A,,,TIC 417047499,304.2834581,42.9065338,645.294,2.30458952,8.2e-07,-8.2e-07,0.03559,0.00076,-0.00084,0.047,,,88.3,1.1,-1.0,,,,,,,2460417.45562,0.00014,-0.00014,1.37,0.12,-0.11,,,,194.0,13.0,-13.0,1.131,0.074,-0.078,1.448,0.035,-0.035,6450.0,110.0,-110.0,Transit,2025.0,1
Kepler-304 b,Kepler-304,,,TIC 377909730,294.4418031,40.5575408,434.684,3.295709,2e-06,-2e-06,0.039,,,,,,,,,,,,,,,2454966.96482,0.00037,-0.00037,,,,,,,,,,,,,0.687,0.037,-0.037,4731.0,100.0,-100.0,Transit,2014.0,1
TOI-3540 A b,TOI-3540 A,,,TIC 17865622,328.9113712,28.1794996,,3.119999,7.9e-06,-7.9e-06,0.04289,0.00092,-0.00093,0.0,,,81.93,,,,,,,,,2459109.14114,0.00089,-0.00089,1.18,0.14,-0.14,,,,155.0,17.0,-16.0,1.081,0.071,-0.069,1.228,0.033,-0.033,5810.0,79.0,-79.0,Transit,2022.0,1
TOI-3568 b,TOI-3568,,,TIC 160390955,322.6023682,34.7395805,197.906,4.417965,5e-06,-5e-06,0.0485,0.0004,-0.0004,0.035,0.021,-0.021,89.2,1.1,-1.3,-0.9,0.7,-0.7,,,,2459799.3834,0.0006,-0.0006,0.083,0.003,-0.003,,,,12.1,0.4,-0.4,0.78,0.02,-0.02,0.719,0.013,-0.013,4969.0,45.0,-45.0,Transit,2024.0,1
Kepler-305 b,Kepler-305,,,TIC 171879024,299.2242557,40.343167,868.477,5.487,,,,,,,,,,,,,,,,,,,,,0.033,0.008,-0.006,,,,,,,0.76,0.13,-0.06,0.8,0.2,-0.08,,,,Transit,2013.0,1
TOI-3593 b,TOI-3593,,,TIC 162289289,331.506364,34.2116583,226.63,3.8212867,1.6e-06,-1.6e-06,0.0481,0.00058,-0.0007,0.105,0.052,-0.028,88.09,0.63,-0.37,62.0,19.0,-14.0,,,,2460055.72703,0.00016,-0.00016,1.78,0.09,-0.13,,,,230.0,8.0,-13.0,1.015,0.037,-0.043,0.918,0.024,-0.022,5550.0,100.0,-120.0,Transit,2025.0,1
Kepler-891 b,Kepler-891,,,TIC 122713286,291.0837644,40.3552252,2340.58,53.44945593,6.578e-05,-6.578e-05,,,,,,,,,,,,,,,,2454982.201815,0.000985,-0.000985,,,,,,,,,,1.06,0.076,-0.056,1.07,0.243,-0.1,5887.0,115.84,-117.44,Transit,2016.0,1
Kepler-306 c,Kepler-306,,,TIC 121660143,288.5387145,40.6160545,775.679,7.240193,3.2e-05,-3.2e-05,0.067,,,,,,,,,,,,,,,2455188.01328,0.00219,-0.00219,,,,,,,,,,,,,0.719,0.041,-0.041,4954.0,100.0,-100.0,Transit,2014.0,1
Kepler-892 b,Kepler-892,,,TIC 164459949,283.1296399,43.8880983,570.727,13.7521072,3.106e-05,-3.106e-05,,,,,,,,,,,,,,,,2454976.03124,0.00206,-0.00206,,,,,,,,,,0.75,0.032,-0.04,0.72,0.024,-0.037,4747.0,47.29,-45.63,Transit,2016.0,1
Kepler-893 b,Kepler-893,,,TIC 164830125,284.9630591,43.9130282,1285.59,6.33855761,1.361e-05,-1.361e-05,,,,,,,,,,,,,,,,2455187.8511,0.00159,-0.00159,,,,,,,,,,1.0,0.053,-0.061,0.99,0.163,-0.082,5820.0,98.79,-75.6,Transit,2016.0,1
TOI-3682 b,TOI-3682,,,TIC 28961316,50.2752271,25.2972658,404.211,3.3462406,2.3e-06,-2.3e-06,0.048,0.0006,-0.0015,0.22,,,85.51,0.66,-0.7,,,,,,,2459692.65921,0.00029,-0.00029,0.218,0.075,-0.08,,,,24.8,8.4,-9.1,1.32,0.05,-0.12,1.735,0.045,-0.045,5703.0,100.0,-98.0,Transit,2025.0,1
Kepler-17 b,Kepler-17,,,TIC 273874849,298.3952437,47.8149865,720.753,1.4857108,2e-07,-2e-07,0.02591,0.00037,-0.00036,0.011,,,87.2,0.15,-0.15,,,,,,,2455185.678035,2.3e-05,-2.6e-05,2.45,0.11,-0.11,,,,419.5,13.3,-15.6,1.04,,,1.01034,,,5781.0,85.0,-85.0,Transit,2011.0,1
Kepler-894 b,Kepler-894,,,TIC 158838278,288.7340513,46.939363,1162.91,9.803224,3.027e-05,-3.027e-05,,,,,,,,,,,,,,,,2455196.9859,0.00227,-0.00227,,,,,,,,,,0.87,0.061,-0.069,0.85,0.093,-0.08,5603.0,83.94,-60.71,Transit,2016.0,1
TOI-3688 A b,TOI-3688 A,,,TIC 245509452,39.2823371,54.8512152,396.378,3.246075,1.2e-05,-1.2e-05,0.0456,0.00089,-0.00098,0.0,,,87.9,1.2,-1.0,,,,,,,2459108.0507,0.0014,-0.0014,0.98,0.1,-0.11,,,,119.0,11.0,-13.0,1.199,0.072,-0.076,1.302,0.038,-0.035,5950.0,100.0,-100.0,Transit,2023.0,1
TOI-3693 b,TOI-3693,,,TIC 240823272,15.6543938,51.3038918,176.436,9.088516,2.6e-05,-2.7e-05,0.0813,0.0011,-0.0012,0.0,0.048,-0.052,89.57,0.29,-0.28,,,,,,,2458806.68164,0.00032,-0.00031,1.02,0.24,-0.22,,,,109.0,26.0,-24.0,0.867,0.036,-0.037,0.791,0.017,-0.014,5321.0,86.0,-82.0,Transit,2022.0,1
Kepler-1755 b,Kepler-1755,,,TIC 239225129,296.846092,40.1385777,982.383,24.81209946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.003,0.129,-0.129,0.921,0.288,-0.096,6086.0,182.0,-200.0,Transit,2021.0,1
Kepler-87 b,Kepler-87,,,TIC 273592336,297.9168433,46.9651146,1232.9,114.73635,0.00015,-0.00015,0.481,0.026,-0.028,0.036,0.009,-0.009,89.274,0.034,-0.03,238.6,27.6,-27.6,,,,,,,1.02,0.028,-0.028,,,,,,,1.1,0.05,-0.05,1.82,0.04,-0.04,5600.0,50.0,-50.0,Transit,2013.0,1
Kepler-307 b,Kepler-307,,,TIC 169930145,297.7950939,40.4176403,575.581,10.4208,0.0009,-0.0008,,,,,,,,,,,,,,,,2456464.3157,0.0006,-0.0006,0.02340874,0.00286317,-0.00273731,,,,,,,0.907,0.034,-0.034,0.814,0.024,-0.024,5367.0,94.0,-94.0,Transit,2013.0,1
Kepler-895 b,Kepler-895,,,TIC 299217801,289.2906978,51.4089936,540.134,2.806242328,8.172e-06,-8.172e-06,,,,,,,,,,,,,,,,2454966.73125,0.00223,-0.00223,,,,,,,,,,0.65,0.029,-0.028,0.61,0.021,-0.022,4315.0,42.14,-38.65,Transit,2016.0,1
TOI-3757 b,TOI-3757,,,TIC 445751830,91.0036423,55.0199793,181.139,3.438753,4e-06,-4e-06,0.03845,0.00043,-0.00043,0.14,0.06,-0.06,86.76,0.23,-0.2,130.0,23.0,-23.0,,,,2458838.77148,0.00062,-0.00061,0.26838381,0.0276879,-0.02737326,,,,49.24,5.07,-5.07,0.64,0.02,-0.02,0.62,0.01,-0.01,3913.0,56.0,-56.0,Transit,2022.0,1
Kepler-896 c,Kepler-896,,,TIC 123490277,282.4391402,43.7344291,2334.93,29.5422566,0.0002958,-0.0002958,0.1792,,,0.0,,,81.44,,,,,,,,,2454970.57837,0.00871,-0.00871,,,,,,,,,,0.877,0.083,-0.092,0.803,0.188,-0.063,5510.0,166.0,-149.0,Transit,2023.0,1
TOI-3785 b,TOI-3785,,,TIC 458419328,130.9002258,63.0780768,79.7634,4.6747373,3.8e-06,-3.8e-06,0.043,0.001,-0.001,0.11,0.1,-0.08,88.1,0.01,-0.01,96.26,51.25,-143.93,,,,2458861.49553,0.0006,-0.00058,0.04703796,0.01290004,-0.0123337,,,,9.24,2.68,-2.68,0.52,0.02,-0.02,0.5,0.01,-0.01,3576.0,88.0,-88.0,Transit,2023.0,1
Kepler-107 e,Kepler-107,,,TIC 27988327,297.028162,48.2086019,525.997,14.749143,1.9e-05,-1.9e-05,0.12638,0.00099,-0.00099,0.1,,,89.67,0.22,-0.22,,,,,,,2455694.4855,0.00046,-0.00046,0.04436356,0.01038296,-0.01038296,,,,3.22,0.74,-0.74,1.238,0.029,-0.029,1.447,0.014,-0.014,5854.0,61.0,-61.0,Transit,2014.0,1
WASP-194 b,WASP-194,,,TIC 400432230,295.3877064,56.2178049,476.831,3.183387,4e-07,-5e-07,0.047,0.003,-0.003,0.0,,,83.23,0.47,-0.46,,,,,,,2457449.0511,0.0003,-0.0003,1.174,0.265,-0.265,,,,135.9,13.42,-13.26,1.29,0.08,-0.08,1.409,0.09,-0.09,6405.0,200.0,-200.0,Transit,2025.0,1
Kepler-897 b,Kepler-897,,,TIC 290005350,290.5867992,51.6957731,1519.25,8.0472642,2.943e-05,-2.943e-05,,,,,,,,,,,,,,,,2454970.2086,0.00288,-0.00288,,,,,,,,,,1.03,0.062,-0.065,1.04,0.286,-0.108,5839.0,103.48,-143.96,Transit,2016.0,1
TOI-3807 b,TOI-3807,,,TIC 289661991,139.1125648,69.0741284,421.745,2.8989727,3.8e-06,-3.9e-06,0.0421,0.0007,-0.0011,0.0,,,80.81,,,,,,,,,2459218.13454,0.00055,-0.00055,1.04,0.15,-0.14,,,,130.0,18.0,-16.0,1.181,0.064,-0.092,1.468,0.037,-0.037,5772.0,84.0,-80.0,Transit,2023.0,1
Kepler-898 b,Kepler-898,,,TIC 158272820,286.5854116,46.8708877,484.891,5.8706191,2.07e-05,-2.07e-05,,,,,,,,,,,,,,,,2454970.24953,0.00263,-0.00263,,,,,,,,,,0.65,0.026,-0.026,0.62,0.017,-0.02,4223.0,42.74,-38.02,Transit,2016.0,1
TOI-3819 b,TOI-3819,,,TIC 95660472,121.8632568,29.3886446,558.141,3.2443141,5.5e-06,-5.5e-06,0.04611,0.00069,-0.00096,0.0,,,82.79,0.3,-0.31,,,,,,,2459502.7437,0.00038,-0.00038,1.11,0.18,-0.2,,,,131.0,20.0,-23.0,1.242,0.057,-0.076,1.538,0.037,-0.037,5859.0,72.0,-71.0,Transit,2023.0,1
Kepler-899 b,Kepler-899,,,TIC 169557750,297.4825612,40.6807412,1246.43,19.17891293,8.075e-05,-8.075e-05,,,,,,,,,,,,,,,,2454972.74661,0.00285,-0.00285,,,,,,,,,,0.93,0.083,-0.065,0.91,0.152,-0.086,5595.0,270.58,-192.07,Transit,2016.0,1
Kepler-900 b,Kepler-900,,,TIC 272278496,296.177272,46.9989635,487.525,6.9913086,1.434e-05,-1.434e-05,,,,,,,,,,,,,,,,2454968.46263,0.00151,-0.00151,,,,,,,,,,0.78,0.034,-0.041,0.73,0.03,-0.033,4836.0,83.81,-69.99,Transit,2016.0,1
TOI-3837 b,TOI-3837,,,TIC 308073360,152.6662832,24.2731213,311.705,11.88865,3e-05,-3e-05,0.099,0.006,-0.005,0.221,0.042,-0.046,88.0,0.15,-0.15,279.9,6.1,-5.9,,,,2458876.2853,0.0014,-0.0014,0.59,0.05,-0.05,,,,58.08,3.12,-2.94,0.89,0.05,-0.05,1.2,0.06,-0.05,5905.0,157.0,-155.0,Transit,2025.0,1
Kepler-901 b,Kepler-901,,,TIC 122712179,291.1528056,40.8876814,253.867,3.517494394,3.521e-06,-3.521e-06,,,,,,,,,,,,,,,,2454968.54657,0.000849,-0.000849,,,,,,,,,,0.59,0.036,-0.036,0.57,0.026,-0.024,4184.0,52.61,-49.25,Transit,2016.0,1
TOI-3856 b,TOI-3856,,,TIC 125552076,145.2229223,27.950158,314.443,2.04360352,9.4e-07,-9.4e-07,0.0325,0.00044,-0.00049,0.083,,,82.94,0.14,-0.14,,,,,,,2459574.66334,0.00012,-0.00012,0.54,0.1,-0.1,,,,80.0,15.0,-15.0,1.096,0.045,-0.049,1.055,0.017,-0.017,5622.0,50.0,-50.0,Transit,2025.0,1
Kepler-84 b,Kepler-84,,,TIC 170646917,298.2520208,40.4960842,1023.9,8.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.42,-0.29,1.43,0.05,-0.05,,,,Transit,2012.0,1
TOI-3862 b,TOI-3862,,,TIC 141205978,185.9005633,50.5446246,249.02,1.55745774,3.6e-07,-4.2e-07,0.02539,0.00064,-0.00068,0.0232,0.0071,-0.0054,89.15,0.37,-0.37,278.72,0.48,-0.5,,,,2459662.7387,0.00013,-0.00014,0.1688,0.0087,-0.009,,,,31.77,0.24,-0.24,0.9,0.07,-0.07,0.92,0.03,-0.03,5300.0,50.0,-50.0,Transit,2026.0,1
TOI-3877 b,TOI-3877,,,TIC 144310492,170.4544727,33.9913822,493.77,4.123596,6.7e-06,-6.7e-06,0.0529,0.001,-0.0014,0.22,,,83.97,0.34,-0.36,,,,,,,2459753.93391,0.00078,-0.00079,0.314,0.069,-0.067,,,,36.1,7.6,-7.6,1.16,0.066,-0.089,1.445,0.043,-0.042,5731.0,82.0,-81.0,Transit,2025.0,1
Kepler-1757 b,Kepler-1757,,,TIC 273378480,297.7397823,46.9418957,807.308,19.65640068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828,0.07,-0.096,0.74,0.112,-0.06,5288.0,159.0,-143.0,Transit,2021.0,1
TOI-3884 b,TOI-3884,,,TIC 86263325,181.5718341,12.5070258,43.1448,4.5445828,9.8e-06,-9.8e-06,0.0361,0.0008,-0.0008,0.06,0.06,-0.04,89.81,0.13,-0.18,-112.0,245.0,-2.0,,,,2459556.51669,0.00025,-0.00025,0.10253961,0.02299983,-0.02322008,,,,28.03,6.06,-6.23,0.298,0.018,-0.018,0.302,0.012,-0.012,3180.0,88.0,-88.0,Transit,2022.0,1
TOI-3894 b,TOI-3894,,,TIC 165464482,201.3748265,52.7681036,417.365,4.33454,2.2e-06,-2.2e-06,0.05354,0.00061,-0.00085,0.05,0.052,-0.035,84.63,0.4,-0.46,108.0,89.0,-93.0,,,,2459250.50777,0.00037,-0.00038,0.82,0.14,-0.14,,,,96.0,16.0,-16.0,1.138,0.089,-0.075,1.502,0.055,-0.052,6000.0,110.0,-110.0,Transit,2024.0,1
TOI-3896 b,TOI-3896,,,TIC 445837596,187.9302395,63.9085462,181.653,4.37730369667,1.540543e-05,-1.430768e-05,,,,,,,87.74842,1.72908,-2.43421,,,,,,,2458903.3104973,0.0015784,-0.00160594,,,,,,,,,,,,,0.747752,,,5110.91,,,Transit,2026.0,1
Kepler-308 b,Kepler-308,,,TIC 184162776,295.7852423,40.4395753,1335.92,9.694928,9e-05,-9e-05,0.09,,,,,,,,,,,,,,,2455015.45617,0.00558,-0.00558,,,,,,,,,,,,,0.941,0.452,-0.452,5895.0,200.0,-200.0,Transit,2014.0,1
TOI-3912 b,TOI-3912,,,TIC 156648452,215.8014956,24.0765639,465.992,3.4936264,3.8e-06,-3.8e-06,0.0463,0.0012,-0.001,0.0,,,85.64,0.55,-0.52,,,,,,,2459442.81871,0.00037,-0.00036,0.406,0.071,-0.068,,,,51.2,8.5,-8.4,1.088,0.086,-0.07,1.392,0.035,-0.034,5725.0,69.0,-68.0,Transit,2023.0,1
TOI-3919 b,TOI-3919,,,TIC 23769326,208.9447534,40.3918061,604.591,7.433234,1.4e-05,-1.4e-05,0.0795,0.0014,-0.0016,0.259,0.033,-0.036,86.98,0.2,-0.23,-65.8,4.8,-3.4,,,,2459519.29976,0.00081,-0.0008,3.88,0.23,-0.23,,,,367.0,18.0,-17.0,1.208,0.067,-0.07,1.319,0.052,-0.048,6100.0,110.0,-110.0,Transit,2024.0,1
Kepler-902 b,Kepler-902,,,TIC 159172027,289.7317067,46.953875,1165.34,40.1099547,0.0001551,-0.0001551,,,,,,,,,,,,,,,,2454975.07826,0.00329,-0.00329,,,,,,,,,,0.95,0.042,-0.051,0.93,0.119,-0.064,5647.0,73.28,-88.98,Transit,2016.0,1
Kepler-309 b,Kepler-309,,,TIC 273373488,297.5098911,46.9614121,544.568,5.923653,2.8e-05,-2.8e-05,0.059,,,,,,,,,,,,,,,2454967.68239,0.00245,-0.00245,,,,,,,,,,,,,0.721,0.04,-0.04,4713.0,100.0,-100.0,Transit,2014.0,1
Kepler-310 c,Kepler-310,,,TIC 158840828,288.839278,46.9867472,602.268,56.47542,0.000207,-0.000207,0.281,,,,,,,,,,,,,,,2454976.81309,0.00221,-0.00221,,,,,,,,,,,,,0.876,0.406,-0.406,5797.0,200.0,-200.0,Transit,2014.0,1
KOI-1599.01,KOI-1599,,,TIC 170647523,298.3738383,40.6184483,1131.64,20.4415,0.0013,-0.0013,0.14728,,,0.014,,,89.78,0.16,-0.16,230.175,,,,,,2454952.73,0.02,-0.02,0.01447315,0.0009439,-0.0009439,,,,,,,1.02,,,0.972,,,,,,Transit,2019.0,1
TOI-3976 A b,TOI-3976 A,,,TIC 154293917,224.3560083,44.2743223,516.087,6.607662,1.6e-05,-1.5e-05,0.0743,0.0013,-0.0014,0.0,,,87.28,0.39,-0.36,,,,,,,2459011.15791,0.00077,-0.00077,0.175,0.037,-0.036,,,,16.3,3.4,-3.3,1.254,0.067,-0.072,1.501,0.039,-0.038,5975.0,70.0,-69.0,Transit,2023.0,1
TOI-3980 b,TOI-3980,,,TIC 312548829,12.8419374,59.5758606,486.721,3.6089254,3e-06,-3.1e-06,0.0494,0.001,-0.0018,0.16,,,81.95,0.4,-0.67,,,,,,,2459528.89504,0.00056,-0.00056,0.59,0.19,-0.17,,,,67.0,21.0,-19.0,1.24,0.08,-0.13,1.626,0.055,-0.05,5840.0,140.0,-140.0,Transit,2025.0,1
Kepler-903 b,Kepler-903,,,TIC 121732589,288.7710137,40.6641771,1369.24,10.3507721,5.128e-05,-5.128e-05,,,,,,,,,,,,,,,,2454966.71362,0.00414,-0.00414,,,,,,,,,,0.98,0.05,-0.051,0.97,0.167,-0.079,5682.0,77.93,-110.73,Transit,2016.0,1
TOI-3984 A b,TOI-3984 A,,,TIC 20182780,226.3371468,36.7869747,108.883,4.353326,5e-06,-5e-06,0.041,0.002,-0.001,0.23,,,89.5,0.2,-0.2,-54.0,189.0,-108.0,,,,2459715.02268,9e-05,-9e-05,0.14,0.03,-0.03,,,,27.7,5.4,-5.0,0.49,0.02,-0.02,0.47,0.01,-0.01,3476.0,88.0,-88.0,Transit,2023.0,1
Kepler-1758 b,Kepler-1758,,,TIC 169932440,297.7968197,39.9213378,1588.41,9.977210045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035,0.085,-0.094,1.616,0.254,-0.413,5557.0,83.0,-72.0,Transit,2021.0,1
Kepler-904 b,Kepler-904,,,TIC 121789066,288.8229001,40.38901,978.125,3.021668632,8.925e-06,-8.925e-06,,,,,,,,,,,,,,,,2454966.47672,0.00257,-0.00257,,,,,,,,,,1.16,0.144,-0.086,1.25,0.417,-0.163,6160.0,119.73,-149.12,Transit,2016.0,1
TOI-4010 c,TOI-4010,,,TIC 352682207,20.2148196,66.0722009,177.504,5.414654,7e-06,-7e-06,0.058,0.001,-0.001,0.03,0.03,-0.02,88.8,0.6,-0.3,57.0,63.0,-120.0,,,,2459000.0523,0.0008,-0.0008,0.06390241,0.00670173,-0.0066388,,,,8.0,0.8,-0.8,0.88,0.03,-0.03,0.83,0.01,-0.01,4960.0,36.0,-36.0,Transit,2023.0,1
TOI-4010 d,TOI-4010,,,TIC 352682207,20.2148196,66.0722009,177.504,14.70886,3e-05,-3e-05,0.113,0.001,-0.001,0.07,0.03,-0.03,89.0,0.1,-0.1,109.0,57.0,-275.0,,,,2458985.985,0.001,-0.001,0.12003332,0.01028857,-0.01013125,,,,10.9,0.9,-0.9,0.88,0.03,-0.03,0.83,0.01,-0.01,4960.0,36.0,-36.0,Transit,2023.0,1
TOI-4010 b,TOI-4010,,,TIC 352682207,20.2148196,66.0722009,177.504,1.348335,3e-06,-2e-06,0.0229,0.0002,-0.0002,0.03,0.03,-0.02,88.1,1.2,-1.1,0.0,155.0,-149.0,,,,2459007.549,0.001,-0.001,0.03460987,0.00405879,-0.00399587,,,,6.9,0.8,-0.8,0.88,0.03,-0.03,0.83,0.01,-0.01,4960.0,36.0,-36.0,Transit,2023.0,1
Kepler-905 b,Kepler-905,,,TIC 159225367,290.0511468,46.7134077,529.268,5.082746517,8.374e-06,-8.374e-06,,,,,,,,,,,,,,,,2454966.21095,0.00147,-0.00147,,,,,,,,,,0.95,0.019,-0.025,0.86,0.017,-0.016,5461.0,58.65,-55.12,Transit,2016.0,1
TOI-4029 b,TOI-4029,,,TIC 393633044,239.2337189,16.9802854,274.436,5.88498234631,2.444049e-05,-2.268084e-05,,,,,,,87.20391,1.83962,-2.1472,,,,,,,2458981.90779801,0.0013321,-0.00129785,,,,,,,,,,,,,1.17834,,,5662.53,,,Transit,2026.0,1
TOI-4030 b,TOI-4030,,,TIC 390021939,277.6228367,56.7704522,571.615,2.50900199461,3.606078e-05,-3.509911e-05,,,,,,,86.89273,2.10125,-3.3219,,,,,,,2459683.99557819,0.00110574,-0.00110804,,,,,,,,,,,,,0.991737,,,5640.37,,,Transit,2026.0,1
Kepler-311 b,Kepler-311,,,TIC 351898154,282.0612731,47.0854984,778.654,9.176092,5.7e-05,-5.7e-05,0.087,,,,,,,,,,,,,,,2454971.7174,0.00374,-0.00374,,,,,,,,,,,,,1.188,0.23,-0.23,5905.0,131.0,-131.0,Transit,2014.0,1
WASP-195 b,WASP-195,,,TIC 232567319,247.5496427,49.895791,484.852,5.051928,4e-06,-4e-06,0.063,0.003,-0.003,0.0,,,86.3,0.25,-0.25,,,,,,,2457357.23855,0.0022,-0.00185,0.104,0.03,-0.031,,,,10.32,2.16,-2.19,1.3,0.08,-0.08,1.578,0.066,-0.066,6300.0,125.0,-125.0,Transit,2025.0,1
