P_true,snr,K_true,e_true,omega_true,P_rec,K_rec,e_rec,dP_rel,dK_rel,de,chi2,alias
1.0,2.0,10.501449487963418,0.3287844313695272,17.301788816947035,0.9490770175937863,7.977811775574541,0.3528668727464216,0.050922982406213735,0.24031327439906539,0.024082441376894415,4.132876672944366,0
1.0,2.0,12.267510836255909,0.07639546648079598,325.8772529220819,4.813126096991,1.00409165308663,0.9851718590557221,3.8131260969909997,0.918150334938438,0.9087763925749262,1.8290990466821038,1
1.0,2.0,8.489049881119413,0.31880141902170084,193.09792621449185,2.7140841617428575,3.388407144621165,0.0,1.7140841617428575,0.6008496602008008,0.31880141902170084,2.153921754994737,1
1.0,2.0,10.275845144932218,0.1761620346668781,86.57231075330857,1.0897150103594946,15.646603266134006,0.09024946081858509,0.08971501035949458,0.52265853031568,0.08591257384829301,17.990505659391392,0
1.0,2.0,9.352275881783761,0.08038302082095618,64.16418902599506,10.660160146613315,10.282694525707495,0.9594006133183197,9.660160146613315,0.09948579957269979,0.8790175924973636,5.7235326065728325,1
1.0,2.0,7.4618587415674105,0.47429198775331793,14.082235496726048,4999.999999999999,5.664444722387474,0.9360152656313415,4998.999999999999,0.2408801990805817,0.4617232778780236,0.9920992965379041,1
1.0,2.0,9.177136438972145,0.38183989257075546,47.96019206738413,535.404143413119,9.326433716101564,0.944060624458629,534.404143413119,0.016268394626389616,0.5622207318878736,3.347925068636591,1
1.0,2.0,9.263373254639014,0.3236240744616252,106.72745441128227,14.478596493330002,15.70515738364043,0.9514225496439714,13.478596493330002,0.6954037100659232,0.6277984751823462,1.0987035341460512,1
1.0,2.0,13.80661610973375,0.022594520057563426,26.991503321058914,224.30865259560682,147.76107081459017,0.99,223.30865259560682,9.702193038482305,0.9674054799424365,0.1404954861526301,1
1.0,2.0,9.010597633941206,0.20727108846345169,318.62558040285376,0.7658467496872944,17.818323447846407,0.9464731257052501,0.23415325031270562,0.9774851981768861,0.7392020372417984,5.945234180186681,0
